date,location,total_cases,days_since_first,days_since_tenth,days_since_hundreth,life_expectancy,dalys,population,age_young,age_working,age_eldery,mobility,population_density
2020-03-28,Argentina,690,24,19,8,77,24633,44781000,10939513,27734296,4743956,-82,16
2020-03-29,Argentina,745,25,20,9,77,24633,44781000,10939513,27734296,4743956,-86,16
2020-03-30,Argentina,820,26,21,10,77,24633,44781000,10939513,27734296,4743956,-81,16
2020-03-31,Argentina,966,27,22,11,77,24633,44781000,10939513,27734296,4743956,-85,16
2020-04-01,Argentina,966,28,23,12,77,24633,44781000,10939513,27734296,4743956,-79,16
2020-04-02,Argentina,1133,29,24,13,77,24633,44781000,10939513,27734296,4743956,-79,16
2020-04-03,Argentina,1133,30,25,14,77,24633,44781000,10939513,27734296,4743956,-77,16
2020-04-04,Argentina,1265,31,26,15,77,24633,44781000,10939513,27734296,4743956,-77,16
2020-04-05,Argentina,1451,32,27,16,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-06,Argentina,1554,33,28,17,77,24633,44781000,10939513,27734296,4743956,-75,16
2020-04-07,Argentina,1628,34,29,18,77,24633,44781000,10939513,27734296,4743956,-82,16
2020-04-08,Argentina,1715,35,30,19,77,24633,44781000,10939513,27734296,4743956,-82,16
2020-04-09,Argentina,1795,36,31,20,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-10,Argentina,1894,37,32,21,77,24633,44781000,10939513,27734296,4743956,-90,16
2020-04-11,Argentina,1975,38,33,22,77,24633,44781000,10939513,27734296,4743956,-84,16
2020-04-12,Argentina,2137,39,34,23,77,24633,44781000,10939513,27734296,4743956,-87,16
2020-04-13,Argentina,2203,40,35,24,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-14,Argentina,2272,41,36,25,77,24633,44781000,10939513,27734296,4743956,-81,16
2020-04-15,Argentina,2432,42,37,26,77,24633,44781000,10939513,27734296,4743956,-81,16
2020-04-16,Argentina,2432,43,38,27,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-17,Argentina,2560,44,39,28,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-18,Argentina,2658,45,40,29,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-19,Argentina,2828,46,41,30,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-20,Argentina,2930,47,42,31,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-21,Argentina,3020,48,43,32,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-22,Argentina,3132,49,44,33,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-23,Argentina,3276,50,45,34,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-24,Argentina,3423,51,46,35,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-25,Argentina,3423,52,47,36,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-26,Argentina,3767,53,48,37,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-27,Argentina,3767,54,49,38,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-28,Argentina,3990,55,50,39,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-29,Argentina,4114,56,51,40,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-04-30,Argentina,4272,57,52,41,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-05-01,Argentina,4415,58,53,42,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-05-02,Argentina,4519,59,54,43,77,24633,44781000,10939513,27734296,4743956,-83,16
2020-03-15,Antigua and Barbuda,1,0,0,0,77,24392,97000,24540,68805,6578,-12,232
2020-03-21,Antigua and Barbuda,1,6,0,0,77,24392,97000,24540,68805,6578,-24,232
2020-03-22,Antigua and Barbuda,1,7,0,0,77,24392,97000,24540,68805,6578,-38,232
2020-03-23,Antigua and Barbuda,1,8,0,0,77,24392,97000,24540,68805,6578,-24,232
2020-03-24,Antigua and Barbuda,1,9,0,0,77,24392,97000,24540,68805,6578,-29,232
2020-03-25,Antigua and Barbuda,3,10,0,0,77,24392,97000,24540,68805,6578,-23,232
2020-03-26,Antigua and Barbuda,3,11,0,0,77,24392,97000,24540,68805,6578,-25,232
2020-03-27,Antigua and Barbuda,7,12,0,0,77,24392,97000,24540,68805,6578,-22,232
2020-03-28,Antigua and Barbuda,7,13,0,0,77,24392,97000,24540,68805,6578,-35,232
2020-03-29,Antigua and Barbuda,7,14,0,0,77,24392,97000,24540,68805,6578,-46,232
2020-03-30,Antigua and Barbuda,7,15,0,0,77,24392,97000,24540,68805,6578,-39,232
2020-03-31,Antigua and Barbuda,7,16,0,0,77,24392,97000,24540,68805,6578,-32,232
2020-04-01,Antigua and Barbuda,7,17,0,0,77,24392,97000,24540,68805,6578,-25,232
2020-04-02,Antigua and Barbuda,7,18,0,0,77,24392,97000,24540,68805,6578,-87,232
2020-04-03,Antigua and Barbuda,9,19,0,0,77,24392,97000,24540,68805,6578,-86,232
2020-04-04,Antigua and Barbuda,15,20,0,0,77,24392,97000,24540,68805,6578,-82,232
2020-04-05,Antigua and Barbuda,15,21,1,0,77,24392,97000,24540,68805,6578,-78,232
2020-04-06,Antigua and Barbuda,15,22,2,0,77,24392,97000,24540,68805,6578,-80,232
2020-04-07,Antigua and Barbuda,15,23,3,0,77,24392,97000,24540,68805,6578,-78,232
2020-04-08,Antigua and Barbuda,15,24,4,0,77,24392,97000,24540,68805,6578,-78,232
2020-04-09,Antigua and Barbuda,15,25,5,0,77,24392,97000,24540,68805,6578,-66,232
2020-04-10,Antigua and Barbuda,19,26,6,0,77,24392,97000,24540,68805,6578,-95,232
2020-04-11,Antigua and Barbuda,21,27,7,0,77,24392,97000,24540,68805,6578,-70,232
2020-04-12,Antigua and Barbuda,21,28,8,0,77,24392,97000,24540,68805,6578,-74,232
2020-04-13,Antigua and Barbuda,21,29,9,0,77,24392,97000,24540,68805,6578,-85,232
2020-04-14,Antigua and Barbuda,23,30,10,0,77,24392,97000,24540,68805,6578,-74,232
2020-04-15,Antigua and Barbuda,23,31,11,0,77,24392,97000,24540,68805,6578,-68,232
2020-04-16,Antigua and Barbuda,23,32,12,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-17,Antigua and Barbuda,23,33,13,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-18,Antigua and Barbuda,23,34,14,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-19,Antigua and Barbuda,23,35,15,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-20,Antigua and Barbuda,23,36,16,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-21,Antigua and Barbuda,23,37,17,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-22,Antigua and Barbuda,24,38,18,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-23,Antigua and Barbuda,24,39,19,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-24,Antigua and Barbuda,24,40,20,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-25,Antigua and Barbuda,24,41,21,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-26,Antigua and Barbuda,24,42,22,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-27,Antigua and Barbuda,24,43,23,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-28,Antigua and Barbuda,24,44,24,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-29,Antigua and Barbuda,24,45,25,0,77,24392,97000,24540,68805,6578,-67,232
2020-04-30,Antigua and Barbuda,24,46,26,0,77,24392,97000,24540,68805,6578,-67,232
2020-05-01,Antigua and Barbuda,24,47,27,0,77,24392,97000,24540,68805,6578,-67,232
2020-05-02,Antigua and Barbuda,25,48,28,0,77,24392,97000,24540,68805,6578,-67,232
2019-12-31,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-01,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-02,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-03,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-04,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-05,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-06,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-07,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-08,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-09,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-10,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-11,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-12,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-13,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-14,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-15,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-16,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-17,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-18,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-19,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-20,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-21,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-22,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-23,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-24,Australia,0,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-25,Australia,1,0,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-26,Australia,4,1,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-27,Australia,4,2,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-28,Australia,4,3,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-29,Australia,4,4,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-30,Australia,6,5,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-01-31,Australia,7,6,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-01,Australia,9,7,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-02,Australia,11,8,0,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-03,Australia,11,9,1,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-04,Australia,11,10,2,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-05,Australia,12,11,3,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-06,Australia,13,12,4,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-07,Australia,14,13,5,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-08,Australia,14,14,6,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-09,Australia,14,15,7,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-10,Australia,14,16,8,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-11,Australia,14,17,9,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-12,Australia,14,18,10,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-13,Australia,14,19,11,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-14,Australia,15,20,12,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-15,Australia,15,21,13,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-16,Australia,15,22,14,0,83,19038,25203000,4482710,15752380,3564466,3,3
2020-02-17,Australia,15,23,15,0,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-02-18,Australia,15,24,16,0,83,19038,25203000,4482710,15752380,3564466,-3,3
2020-02-19,Australia,15,25,17,0,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-02-20,Australia,15,26,18,0,83,19038,25203000,4482710,15752380,3564466,0,3
2020-02-21,Australia,17,27,19,0,83,19038,25203000,4482710,15752380,3564466,3,3
2020-02-22,Australia,21,28,20,0,83,19038,25203000,4482710,15752380,3564466,5,3
2020-02-23,Australia,22,29,21,0,83,19038,25203000,4482710,15752380,3564466,3,3
2020-02-24,Australia,22,30,22,0,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-02-25,Australia,22,31,23,0,83,19038,25203000,4482710,15752380,3564466,-3,3
2020-02-26,Australia,22,32,24,0,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-02-27,Australia,23,33,25,0,83,19038,25203000,4482710,15752380,3564466,0,3
2020-02-28,Australia,23,34,26,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-02-29,Australia,25,35,27,0,83,19038,25203000,4482710,15752380,3564466,6,3
2020-03-01,Australia,26,36,28,0,83,19038,25203000,4482710,15752380,3564466,4,3
2020-03-02,Australia,29,37,29,0,83,19038,25203000,4482710,15752380,3564466,0,3
2020-03-03,Australia,33,38,30,0,83,19038,25203000,4482710,15752380,3564466,-2,3
2020-03-04,Australia,41,39,31,0,83,19038,25203000,4482710,15752380,3564466,0,3
2020-03-05,Australia,52,40,32,0,83,19038,25203000,4482710,15752380,3564466,-2,3
2020-03-06,Australia,59,41,33,0,83,19038,25203000,4482710,15752380,3564466,3,3
2020-03-07,Australia,63,42,34,0,83,19038,25203000,4482710,15752380,3564466,3,3
2020-03-08,Australia,74,43,35,0,83,19038,25203000,4482710,15752380,3564466,3,3
2020-03-09,Australia,80,44,36,0,83,19038,25203000,4482710,15752380,3564466,-3,3
2020-03-10,Australia,100,45,37,0,83,19038,25203000,4482710,15752380,3564466,-2,3
2020-03-11,Australia,112,46,38,1,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-03-12,Australia,126,47,39,2,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-03-13,Australia,156,48,40,3,83,19038,25203000,4482710,15752380,3564466,1,3
2020-03-14,Australia,197,49,41,4,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-03-15,Australia,249,50,42,5,83,19038,25203000,4482710,15752380,3564466,-2,3
2020-03-16,Australia,298,51,43,6,83,19038,25203000,4482710,15752380,3564466,-1,3
2020-03-17,Australia,375,52,44,7,83,19038,25203000,4482710,15752380,3564466,-5,3
2020-03-18,Australia,454,53,45,8,83,19038,25203000,4482710,15752380,3564466,-7,3
2020-03-19,Australia,565,54,46,9,83,19038,25203000,4482710,15752380,3564466,-10,3
2020-03-20,Australia,709,55,47,10,83,19038,25203000,4482710,15752380,3564466,-12,3
2020-03-21,Australia,874,56,48,11,83,19038,25203000,4482710,15752380,3564466,-17,3
2020-03-22,Australia,1098,57,49,12,83,19038,25203000,4482710,15752380,3564466,-18,3
2020-03-23,Australia,1709,58,50,13,83,19038,25203000,4482710,15752380,3564466,-17,3
2020-03-24,Australia,1823,59,51,14,83,19038,25203000,4482710,15752380,3564466,-30,3
2020-03-25,Australia,2423,60,52,15,83,19038,25203000,4482710,15752380,3564466,-31,3
2020-03-26,Australia,2799,61,53,16,83,19038,25203000,4482710,15752380,3564466,-34,3
2020-03-27,Australia,3166,62,54,17,83,19038,25203000,4482710,15752380,3564466,-35,3
2020-03-28,Australia,3378,63,55,18,83,19038,25203000,4482710,15752380,3564466,-41,3
2020-03-29,Australia,3809,64,56,19,83,19038,25203000,4482710,15752380,3564466,-45,3
2020-03-30,Australia,4093,65,57,20,83,19038,25203000,4482710,15752380,3564466,-39,3
2020-03-31,Australia,4557,66,58,21,83,19038,25203000,4482710,15752380,3564466,-41,3
2020-04-01,Australia,4707,67,59,22,83,19038,25203000,4482710,15752380,3564466,-40,3
2020-04-02,Australia,4976,68,60,23,83,19038,25203000,4482710,15752380,3564466,-42,3
2020-04-03,Australia,5224,69,61,24,83,19038,25203000,4482710,15752380,3564466,-40,3
2020-04-04,Australia,5548,70,62,25,83,19038,25203000,4482710,15752380,3564466,-44,3
2020-04-05,Australia,5687,71,63,26,83,19038,25203000,4482710,15752380,3564466,-44,3
2020-04-06,Australia,5744,72,64,27,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-07,Australia,5844,73,65,28,83,19038,25203000,4482710,15752380,3564466,-38,3
2020-04-08,Australia,5956,74,66,29,83,19038,25203000,4482710,15752380,3564466,-35,3
2020-04-09,Australia,6052,75,67,30,83,19038,25203000,4482710,15752380,3564466,-28,3
2020-04-10,Australia,6152,76,68,31,83,19038,25203000,4482710,15752380,3564466,-76,3
2020-04-11,Australia,6238,77,69,32,83,19038,25203000,4482710,15752380,3564466,-40,3
2020-04-12,Australia,6289,78,70,33,83,19038,25203000,4482710,15752380,3564466,-58,3
2020-04-13,Australia,6322,79,71,34,83,19038,25203000,4482710,15752380,3564466,-45,3
2020-04-14,Australia,6366,80,72,35,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-15,Australia,6416,81,73,36,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-16,Australia,6458,82,74,37,83,19038,25203000,4482710,15752380,3564466,-39,3
2020-04-17,Australia,6497,83,75,38,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-18,Australia,6533,84,76,39,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-19,Australia,6586,85,77,40,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-20,Australia,6612,86,78,41,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-21,Australia,6625,87,79,42,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-22,Australia,6647,88,80,43,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-23,Australia,6654,89,81,44,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-24,Australia,6667,90,82,45,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-25,Australia,6687,91,83,46,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-26,Australia,6703,92,84,47,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-27,Australia,6713,93,85,48,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-28,Australia,6725,94,86,49,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-29,Australia,6738,95,87,50,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-04-30,Australia,6746,96,88,51,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-05-01,Australia,6762,97,89,52,83,19038,25203000,4482710,15752380,3564466,-37,3
2020-05-02,Australia,6767,98,90,53,83,19038,25203000,4482710,15752380,3564466,-37,3
2019-12-31,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-01,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-02,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-03,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-04,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-05,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-06,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-07,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-08,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-09,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-10,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-11,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-12,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-13,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-14,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-15,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-16,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-17,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-18,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-19,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-20,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-21,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-22,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-23,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-24,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-25,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-26,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-27,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-28,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-29,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-30,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-01-31,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-01,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-02,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-03,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-04,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-05,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-06,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-07,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-08,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-09,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-10,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-11,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-12,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-13,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-14,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
2020-02-15,Austria,0,0,0,0,82,18621,8955000,1225423,5818133,1635101,9,107
