dataTime,total_confirmed,total_death,total_recovered,total_hosp,total_intens,total_tests,B_confirmed,B_death,B_recovered,B_hosp,B_intens,K_confirmed,K_death,K_recovered,K_hosp,K_intens,Noe_confirmed,Noe_death,Noe_recovered,Noe_hosp,Noe_intens,Ooe_confirmed,Ooe_death,Ooe_recovered,Ooe_hosp,Ooe_intens,S_confirmed,S_death,S_recovered,S_hosp,S_intens,St_confirmed,St_death,St_recovered,St_hosp,St_intens,T_confirmed,T_death,T_recovered,T_hosp,T_intens,V_confirmed,V_death,V_recovered,V_hosp,V_intens,W_confirmed,W_death,W_recovered,W_hosp,W_intens,remarks,source,viewedTime
24.06.2020 15:00:00,17370,693,16282,70,11,578584,349,11,331,0,0,426,13,402,2,0,2965,101,2778,8,4,2362,61,2256,7,0,1245,38,1201,3,0,1853,151,1673,5,1,3545,108,3444,2,0,908,19,889,0,0,3717,191,3308,43,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",25.06.2020 07:03:17
25.06.2020 15:00:00,17400,698,16320,71,11,584243,349,11,332,0,0,429,13,402,2,0,2972,102,2783,11,3,2370,61,2263,11,1,1247,38,1201,3,0,1857,152,1676,4,1,3545,108,3444,2,0,908,19,889,0,0,3723,194,3330,38,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",26.06.2020 06:59:52
26.06.2020 15:00:00,17463,698,16348,70,10,590442,348,11,332,0,0,429,13,402,1,0,2977,102,2789,11,3,2388,61,2264,10,0,1246,38,1201,4,0,1861,152,1676,2,1,3547,108,3444,3,0,908,19,890,0,0,3759,194,3350,39,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",26.06.2020 16:12:34
27.06.2020 15:00:00,17527,700,16371,71,10,597495,349,11,332,0,0,429,13,402,1,0,2988,102,2794,15,2,2406,61,2269,10,0,1246,38,1201,4,0,1862,153,1677,1,1,3547,108,3444,4,1,910,19,891,0,0,3790,195,3361,36,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",27.06.2020 18:46:45
28.06.2020 15:00:00,17574,702,16401,71,9,602520,351,11,332,0,0,429,13,402,1,0,2994,102,2795,14,1,2421,61,2270,10,0,1251,38,1201,4,0,1865,153,1680,1,1,3548,108,3444,4,1,910,19,891,0,0,3805,197,3386,37,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",28.06.2020 16:05:24
29.06.2020 15:00:00,17650,703,16420,74,8,606375,351,11,332,1,0,429,13,402,1,0,3001,103,2797,12,1,2460,61,2270,15,0,1252,38,1200,4,0,1866,153,1680,1,1,3549,108,3444,4,1,910,19,891,0,0,3832,197,3404,36,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",30.06.2020 07:59:26
30.06.2020 15:00:00,17706,705,16478,64,6,612756,352,11,333,0,0,429,13,402,1,0,3007,104,2809,13,1,2478,61,2271,13,0,1252,38,1201,0,0,1866,153,1681,1,1,3552,108,3444,2,0,910,19,891,0,0,3860,198,3446,34,4,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.07.2020 08:29:09
01.07.2020 08:00:00,17778,705,16491,74,9,620866,353,11,333,0,0,429,13,402,1,0,3011,104,2811,14,1,2521,61,2272,13,0,1255,38,1201,5,0,1875,153,1681,2,1,3557,108,3445,2,0,910,19,891,0,0,3867,198,3455,37,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.07.2020 13:32:49
01.07.2020 15:00:00,17814,705,16491,74,9,620866,353,11,333,0,0,430,13,402,1,0,3010,104,2811,14,1,2541,61,2272,13,0,1255,38,1201,5,0,1875,153,1681,2,1,3557,108,3445,2,0,910,19,891,0,0,3883,198,3455,37,7,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200701-2017.html",02.07.2020 11:27:42
02.07.2020 08:00:00,17856,705,16514,69,7,628700,353,11,333,1,0,430,13,402,1,0,3011,104,2812,14,1,2564,61,2274,16,0,1255,38,1203,5,0,1875,153,1685,1,1,3557,108,3447,2,0,910,19,891,0,0,3901,198,3467,29,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",02.07.2020 11:29:16
02.07.2020 15:00:00,17896,705,16514,69,7,628700,356,11,333,1,0,430,13,402,1,0,3012,104,2812,14,1,2590,61,2274,16,0,1255,38,1203,5,0,1881,153,1685,1,1,3558,108,3447,2,0,910,19,891,0,0,3904,198,3467,29,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",02.07.2020 15:40:19
03.07.2020 15:00:00,18016,705,16558,72,7,635505,360,11,336,1,0,431,13,402,1,0,3017,104,2813,13,2,2629,61,2276,19,0,1256,38,1205,5,0,1894,153,1685,1,1,3569,108,3447,2,0,910,19,892,0,0,3950,198,3502,30,4,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",04.07.2020 08:21:01
04.07.2020 15:00:00,18117,705,16607,68,8,642679,361,11,336,2,0,431,13,404,1,0,3022,104,2818,13,2,2674,61,2282,19,0,1259,38,1211,4,0,1900,153,1685,2,1,3564,108,3447,2,0,911,19,891,0,0,3995,198,3533,25,5,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200704-2017.html",05.07.2020 09:15:16
05.07.2020 08:00:00,18196,705,16607,68,8,642679,361,11,336,2,0,433,13,404,1,0,3024,104,2818,13,2,2717,61,2282,19,0,1262,38,1211,4,0,1901,153,1685,2,1,3566,108,3447,2,0,911,19,891,0,0,4021,198,3533,25,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",05.07.2020 09:16:28
05.07.2020 15:00:00,18217,706,16615,72,10,647804,361,11,337,2,0,433,13,404,2,0,3027,104,2819,13,2,2730,61,2285,19,0,1262,38,1211,2,0,1901,154,1688,2,1,3566,108,3447,2,0,911,19,891,0,0,4026,198,3533,30,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",06.07.2020 08:03:29
06.07.2020 15:00:00,18294,706,16647,78,11,654105,361,11,337,2,0,435,13,404,2,0,3031,104,2826,15,2,2776,61,2287,23,1,1264,38,1212,2,0,1904,154,1688,2,1,3567,108,3447,2,0,912,19,891,0,0,4044,198,3555,30,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",07.07.2020 06:57:17
07.07.2020 15:00:00,18376,706,16686,91,10,660149,362,11,337,2,0,435,13,407,2,0,3038,104,2831,13,2,2800,61,2295,19,0,1270,38,1213,2,0,1908,154,1688,2,1,3571,108,3448,2,0,912,19,891,0,0,4080,198,3576,49,7,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200707-2017.html",08.07.2020 12:38:51
08.07.2020 08:00:00,18418,706,16721,77,11,668220,363,11,338,2,0,435,13,408,1,0,3041,104,2835,14,3,2818,61,2306,23,0,1272,38,1216,2,0,1914,154,1688,3,1,3573,108,3448,2,0,912,19,891,1,0,4090,198,3591,29,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",08.07.2020 12:40:12
08.07.2020 15:00:00,18472,706,16721,77,11,668220,365,11,338,2,0,436,13,408,1,0,3042,104,2835,14,3,2837,61,2306,23,0,1280,38,1216,2,0,1918,154,1688,3,1,3575,108,3448,2,0,912,19,891,1,0,4107,198,3591,29,7,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200708-2017.html",10.07.2020 08:47:18
09.07.2020 15:00:00,18581,706,16758,78,12,675727,367,11,338,2,0,437,13,410,1,0,3049,104,2844,11,3,2887,61,2317,23,0,1281,38,1219,2,0,1921,154,1689,3,1,3578,108,3448,2,0,913,19,893,1,0,4148,198,3600,33,8,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200709-2017.html",10.07.2020 08:48:25
10.07.2020 15:00:00,18654,706,16808,80,9,683484,368,11,338,3,0,442,13,412,1,0,3054,104,2855,12,3,2922,61,2326,26,1,1285,38,1218,4,0,1925,154,1690,3,1,3580,108,3449,2,0,913,19,895,1,0,4165,198,3625,28,4,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",10.07.2020 21:15:34
11.07.2020 15:00:00,18763,706,16864,77,9,691709,369,11,338,2,0,444,13,413,0,0,3061,104,2866,12,3,2988,61,2345,26,1,1286,38,1217,4,0,1926,154,1698,2,1,3583,108,3449,2,0,913,19,895,1,0,4193,198,3643,28,4,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",11.07.2020 15:49:45
12.07.2020 15:00:00,18817,708,16952,83,10,696740,369,11,339,2,0,444,13,413,0,0,3064,104,2872,14,3,3004,61,2385,26,1,1289,38,1219,2,0,1928,154,1698,3,1,3589,108,3449,2,0,913,19,895,1,0,4217,200,3682,33,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",13.07.2020 06:39:08
13.07.2020 15:00:00,18877,708,17000,82,8,700616,371,11,340,2,0,444,13,413,1,0,3067,104,2874,13,3,3035,61,2415,28,0,1290,38,1222,3,0,1932,154,1698,3,1,3591,108,3449,3,0,915,19,895,1,0,4232,200,3694,28,4,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200713-2017.html",14.07.2020 11:59:37
14.07.2020 08:00:00,18945,709,17073,83,9,708128,371,11,343,1,0,444,13,413,1,0,3073,105,2877,12,3,3042,61,2439,28,1,1296,38,1229,3,0,1942,154,1698,4,1,3593,108,3457,2,0,915,19,896,1,0,4269,200,3721,31,4,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",14.07.2020 12:01:39
14.07.2020 15:00:00,18985,709,17073,83,9,708128,373,11,343,1,0,444,13,413,1,0,3076,105,2877,12,3,3057,61,2439,28,1,1297,38,1229,3,0,1949,154,1698,4,1,3594,108,3457,2,0,915,19,896,1,0,4280,200,3721,31,4,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200714-2017.html",16.07.2020 12:05:06
15.07.2020 15:00:00,19111,710,17175,96,10,716293,375,11,347,1,0,445,13,415,1,0,3095,105,2881,11,3,3093,61,2487,29,1,1304,38,1234,4,0,1955,154,1708,4,1,3597,108,3462,2,0,916,19,896,1,0,4331,201,3745,43,5,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200715-2017.html",16.07.2020 12:06:16
16.07.2020 08:00:00,19174,711,17244,94,11,726345,375,11,347,1,0,446,13,415,1,0,3120,105,2884,11,3,3110,61,2522,27,1,1304,38,1234,4,0,1961,154,1711,5,1,3599,108,3466,2,0,917,19,897,1,0,4342,202,3768,42,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",16.07.2020 12:07:16
16.07.2020 15:00:00,19271,711,17244,94,11,726345,376,11,347,1,0,446,13,415,1,0,3147,105,2884,11,3,3153,61,2522,27,1,1305,38,1234,4,0,1962,154,1711,5,1,3601,108,3466,2,0,919,19,897,1,0,4362,202,3768,42,6,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200716-2017.html",18.07.2020 14:26:04
17.07.2020 15:00:00,19407,711,17335,99,11,734413,376,11,352,1,0,448,13,415,1,0,3166,105,2888,13,3,3184,61,2559,30,1,1310,38,1238,3,0,1976,154,1715,5,1,3608,108,3467,2,0,918,19,897,1,0,4421,202,3804,43,6,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200717-2017.html",18.07.2020 14:27:10
18.07.2020 08:00:00,19484,711,17501,98,11,743090,379,11,355,0,0,448,13,416,1,0,3175,105,2892,17,4,3215,61,2652,30,1,1318,38,1239,4,0,1978,154,1717,5,1,3608,108,3476,1,0,918,19,897,1,0,4445,202,3857,39,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",18.07.2020 14:28:14
18.07.2020 15:00:00,19509,711,17501,98,11,743090,379,11,355,0,0,448,13,416,1,0,3175,105,2892,17,4,3232,61,2652,30,1,1318,38,1239,4,0,1983,154,1717,5,1,3608,108,3476,1,0,918,19,897,1,0,4448,202,3857,39,5,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200718-2017.html",20.07.2020 08:17:18
19.07.2020 15:00:00,19569,711,17599,99,14,748669,380,11,355,0,0,448,13,418,1,0,3186,105,2893,18,4,3241,61,2681,30,1,1324,38,1241,5,1,1988,154,1738,4,1,3608,108,3476,1,0,918,19,897,1,0,4476,202,3900,39,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",20.07.2020 08:17:57
20.07.2020 15:00:00,19670,711,17659,112,16,798436,385,11,355,0,0,451,13,420,1,0,3198,105,2899,18,5,3279,61,2710,40,2,1327,38,1241,7,1,1990,154,1738,2,1,3610,108,3477,1,0,919,19,898,1,0,4511,202,3921,42,7,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200720-2017.html",22.07.2020 10:16:18
21.07.2020 15:00:00,19801,710,17716,114,18,805600,389,11,356,0,0,452,13,421,1,0,3210,105,2904,18,5,3326,61,2763,34,3,1329,37,1213,7,1,2009,154,1738,4,1,3620,108,3481,1,0,919,19,899,2,1,4547,202,3941,47,7,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200721-2017.html",22.07.2020 10:17:52
22.07.2020 08:00:00,19868,710,17716,114,18,805600,389,11,356,0,0,452,13,421,1,0,3219,105,2904,18,5,3344,61,2763,34,3,1339,37,1213,7,1,2013,154,1738,4,1,3624,108,3481,1,0,919,19,899,2,1,4569,202,3941,47,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",22.07.2020 10:18:57
22.07.2020 15:00:00,19943,711,17849,111,18,814681,390,11,358,0,0,452,13,423,2,0,3220,105,2909,17,5,3376,61,2824,30,2,1340,37,1217,7,1,2022,154,1764,6,1,3628,108,3485,1,0,921,19,899,2,1,4594,203,3970,46,8,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200722-2017.html",24.07.2020 07:41:21
23.07.2020 15:00:00,20101,711,17943,102,15,826031,391,11,359,1,0,452,13,424,2,0,3242,105,2924,14,4,3427,61,2864,29,2,1344,37,1219,6,1,2037,154,1767,5,1,3631,108,3486,1,0,927,19,899,3,1,4650,203,4001,41,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",24.07.2020 07:42:58
24.07.2020 15:00:00,20224,711,18042,103,17,833841,393,11,360,0,0,452,13,425,2,0,3255,105,2930,14,4,3464,61,2905,28,2,1353,37,1222,6,1,2046,154,1775,7,2,3636,108,3490,2,0,930,19,900,4,1,4695,203,4035,40,7,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200724-2017.html",25.07.2020 10:45:09
25.07.2020 08:00:00,20301,711,18124,101,16,840890,393,11,360,0,0,452,13,430,0,0,3267,105,2935,13,4,3476,61,2949,28,2,1356,37,1224,6,1,2048,154,1777,8,3,3638,108,3497,2,0,930,19,900,4,1,4740,203,4052,40,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",25.07.2020 10:46:32
25.07.2020 15:00:00,20332,711,18124,101,16,840890,397,11,360,0,0,452,13,430,0,0,3267,105,2935,13,4,3481,61,2949,28,2,1358,37,1224,6,1,2049,154,1777,8,3,3643,108,3497,2,0,940,19,900,4,1,4745,203,4052,40,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",26.07.2020 08:55:17
26.07.2020 15:00:00,20456,712,18209,97,15,847898,398,11,362,0,0,453,13,430,0,0,3295,105,2936,11,4,3518,61,2978,28,2,1367,37,1226,7,1,2051,154,1786,7,2,3651,108,3500,2,0,940,19,901,4,1,4783,204,4090,38,5,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",26.07.2020 20:15:59
27.07.2020 15:00:00,20541,713,18246,95,16,853169,403,11,363,0,0,456,13,430,0,0,3310,105,2937,12,4,3540,61,2988,25,3,1367,37,1229,7,1,2063,155,1786,4,1,3654,108,3503,2,0,943,19,901,4,1,4805,204,4109,41,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",28.07.2020 07:14:34
28.07.2020 15:00:00,20681,713,18379,89,15,861206,406,11,363,0,0,456,13,431,0,0,3323,105,2971,12,4,3581,61,3032,21,3,1370,37,1232,7,1,2075,155,1791,6,1,3655,108,3510,2,0,947,19,902,3,0,4868,204,4147,38,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",29.07.2020 07:44:37
29.07.2020 15:00:00,20837,716,18528,94,20,870602,407,11,368,1,1,457,13,431,0,0,3341,106,2981,13,4,3610,63,3089,21,4,1377,37,1235,7,1,2086,155,1810,6,0,3684,108,3519,2,1,953,19,902,3,0,4922,204,4193,41,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",30.07.2020 06:48:11
30.07.2020 15:00:00,20989,718,18628,105,18,880036,415,11,366,3,0,459,13,434,0,0,3352,107,2989,12,4,3661,64,3123,23,3,1386,37,1245,7,1,2092,155,1821,7,0,3690,108,3524,3,1,954,19,902,3,0,4980,204,4224,47,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",31.07.2020 08:05:52
31.07.2020 15:00:00,21083,718,18758,100,16,890461,417,11,373,2,1,460,13,435,0,0,3375,107,3004,10,4,3673,64,3151,22,3,1401,37,1251,6,1,2100,155,1829,7,0,3676,108,3531,4,0,957,19,903,3,0,5024,204,4281,46,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.08.2020 08:22:57
01.08.2020 15:00:00,21194,718,18911,99,19,897819,419,11,375,1,0,465,13,436,0,0,3389,107,3025,10,3,3696,64,3191,22,3,1401,37,1259,6,1,2100,155,1848,7,3,3680,108,3538,4,0,958,19,906,2,0,5086,204,4333,47,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.08.2020 16:18:30
02.08.2020 15:00:00,21266,718,18984,93,20,905314,419,11,375,0,0,467,13,436,0,0,3399,107,3040,9,3,3698,64,3211,22,3,1409,37,1262,7,0,2105,155,1852,7,3,3681,108,3540,4,0,958,19,913,2,0,5130,204,4355,42,11,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200802-2017.html",03.08.2020 09:31:43
03.08.2020 15:00:00,21329,718,19063,113,21,910437,419,11,375,0,0,471,13,436,0,0,3410,107,3053,12,3,3709,64,3235,26,1,1411,37,1265,8,0,2104,155,1852,12,5,3690,108,3541,4,0,959,19,913,2,0,5156,204,4393,49,12,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",04.08.2020 07:51:30
04.08.2020 15:00:00,21458,719,19336,107,23,916778,422,11,377,0,0,473,13,437,0,0,3425,107,3087,14,3,3742,65,3416,26,5,1418,37,1265,8,0,2109,155,1860,11,5,3692,108,3547,4,0,960,19,922,1,0,5217,204,4425,43,10,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200804-2017.html",05.08.2020 10:56:41
05.08.2020 15:00:00,21565,719,19464,115,25,923902,422,11,379,2,0,481,13,441,0,0,3435,107,3102,14,3,3764,65,3445,26,6,1424,37,1282,8,0,2113,155,1877,12,5,3692,108,3554,4,0,963,19,925,1,0,5271,204,4459,48,11,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",06.08.2020 08:30:29
06.08.2020 15:00:00,21681,719,19596,117,25,937275,424,11,385,1,0,481,13,442,0,0,3448,107,3126,17,3,3783,65,3461,29,6,1428,37,1296,8,0,2116,155,1880,11,5,3700,108,3556,5,0,966,19,928,1,0,5335,204,4522,45,11,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",07.08.2020 08:56:04
07.08.2020 15:00:00,21807,720,19690,118,25,947305,426,11,386,1,0,489,13,443,1,0,3459,107,3142,20,3,3805,65,3497,27,5,1434,38,1299,7,0,2124,155,1886,11,5,3702,108,3558,3,0,970,19,930,1,0,5398,204,4549,47,12,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200807-2017.html",08.08.2020 15:48:00
08.08.2020 15:00:00,21921,721,19812,120,24,955239,427,11,386,1,0,494,13,443,2,0,3472,107,3172,18,3,3826,66,3529,27,5,1448,38,1300,8,0,2128,155,1892,13,6,3702,108,3562,3,0,971,19,937,1,0,5453,204,4591,47,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",08.08.2020 15:50:20
09.08.2020 15:00:00,22004,721,19923,121,22,961868,429,11,393,2,0,494,13,444,3,0,3474,107,3183,18,4,3831,66,3553,27,5,1459,38,1302,8,0,2132,155,1895,14,4,3703,108,3563,3,0,974,19,939,1,0,5508,204,4651,45,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",10.08.2020 08:10:47
10.08.2020 15:00:00,22086,723,20010,116,24,965758,429,11,396,2,0,501,13,445,2,0,3486,108,3195,21,5,3847,67,3590,23,5,1460,38,1305,4,0,2134,155,1895,13,5,3710,108,3564,6,0,978,19,942,1,0,5541,204,4678,44,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",11.08.2020 09:52:02
11.08.2020 15:00:00,22240,723,20123,119,25,974508,431,11,397,2,0,502,13,448,3,0,3502,108,3218,21,3,3876,67,3609,18,7,1467,38,1316,4,0,2151,155,1901,14,5,3719,108,3578,6,0,981,19,942,1,0,5611,204,4714,50,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",12.08.2020 08:38:11
12.08.2020 15:00:00,22422,724,20268,118,25,983018,431,11,397,1,0,510,13,452,3,0,3527,108,3242,22,4,3897,67,3609,18,6,1480,39,1328,3,0,2162,155,1907,12,5,3740,108,3595,6,0,983,19,943,2,0,5692,204,4795,51,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",13.08.2020 06:53:56
13.08.2020 15:00:00,22643,725,20346,114,22,991508,436,11,401,1,0,530,13,455,3,0,3542,108,3256,21,3,3943,67,3634,16,5,1492,39,1331,3,0,2173,155,1911,10,5,3762,108,3596,7,0,992,19,946,2,0,5773,205,4816,51,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",14.08.2020 08:15:53
14.08.2020 15:00:00,22881,725,20499,110,19,1003432,437,11,407,1,0,556,13,458,3,0,3557,108,3274,19,3,3979,67,3652,18,5,1507,39,1333,4,0,2184,155,1934,10,3,3783,108,3601,6,0,1006,19,946,2,0,5872,205,4894,47,8,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200814-2017.html",15.08.2020 10:07:16
15.08.2020 15:00:00,23188,728,20627,104,21,1009354,439,11,408,0,0,574,13,463,2,0,3597,108,3282,18,4,4033,67,3676,18,5,1522,39,1337,4,0,2192,155,1939,9,3,3816,108,3604,6,0,1008,20,946,1,0,6007,207,4972,46,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",15.08.2020 17:13:58
16.08.2020 15:00:00,23343,728,20681,84,19,1018490,441,11,410,0,0,578,13,468,2,0,3616,108,3286,18,4,4052,67,3694,18,5,1527,39,1339,2,0,2195,155,1939,8,3,3865,108,3608,6,0,1010,20,948,1,0,6059,207,4989,29,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",17.08.2020 07:39:56
17.08.2020 15:00:00,23515,729,20765,114,23,1024067,441,11,410,0,0,586,13,470,2,0,3633,108,3288,26,4,4088,67,3714,21,5,1530,39,1341,4,0,2219,156,1939,8,3,3865,108,3608,9,1,1016,20,955,1,0,6137,207,5040,43,10,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200817-2017.html",18.08.2020 14:09:17
