region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Salzburg,2020-03-22,0.856734671980538,0.8788125665212985,0.5702169954506646,1.2031161796128502,0.8055052427798339,1.0324250102271548
Salzburg,2020-03-23,0.8119975647577838,0.8442255552307556,0.48740705639462056,1.1410254350932767,0.7308221206058223,0.9780308594821382
Salzburg,2020-03-24,0.7693597612907874,0.810470453951976,0.42044479860248873,1.1322944018389927,0.6988241909145929,0.9575821662679
Salzburg,2020-03-25,0.7305341859464848,0.7720051600920097,0.4004455507650151,1.1447740774277544,0.6837433048949819,0.9547493069827674
Salzburg,2020-03-26,0.6982119717599974,0.7398664837368486,0.31316639740436414,1.0847796646377865,0.6608869657187686,0.9384591713679697
Salzburg,2020-03-27,0.6689656179331327,0.7176873435169571,0.22466240554639816,1.0550374016416313,0.6143869445459629,0.9128279550231788
Salzburg,2020-03-28,0.6507459311306795,0.6998697450633978,0.19618112649381092,1.061129111621531,0.6225396212594754,0.9268730664052053
Salzburg,2020-03-29,0.630949392283276,0.679432997610858,0.13119358012052917,1.0373312690111856,0.5925395048564923,0.916861715449715
Salzburg,2020-03-30,0.6152938392285032,0.6724349419667337,0.17102750396449973,1.1236957853498888,0.5386976760171833,0.8886469229594433
Salzburg,2020-03-31,0.6079219130342892,0.6646431161753905,0.11483503603112877,1.1038908988441611,0.4918642380229066,0.853539614742507
Salzburg,2020-04-01,0.5937901457394839,0.6507246424508318,0.08076458090311267,1.1072868828438645,0.5104139403352412,0.8701820053062156
Salzburg,2020-04-02,0.5770157901212808,0.6316423327163307,0.033358075920699615,1.1102729767564632,0.4369425666758987,0.8256368156724325
Salzburg,2020-04-03,0.570486743492177,0.6217004485377964,0.060581898924982114,1.153378677081813,0.5252335665020993,0.9344924188194664
Salzburg,2020-04-04,0.5652294646180367,0.623370710532731,0.05976552748955477,1.1474090900933824,0.4752145652839612,0.9086541631935198
Salzburg,2020-04-05,0.5642973066188481,0.6320261573797553,-0.026409878185562397,1.1218149968893327,0.5359865513910551,0.9577586462927974
Salzburg,2020-04-06,0.5606408195482749,0.6240565923880139,-0.017501522133159364,1.1104877470257637,0.47476003631291464,0.8977804545291019
